1337,0.39751019092410966
2give,0.4955139651887186
42-coin,0.44222624860055415
808coin,0.46091534360823205
8bit,0.46161725005311616
abncoin,0.35051964982056605
achain,1.0
acoin,0.45521318951163714
adzcoin,0.4543841621243372
aeon,0.49754489064195884
agrolifecoin,0.46309688369641866
aidos-kuneen,0.5973621518492809
allion,0.47192897340224493
allsafe,0.6162939088741104
ambercoin,0.43698976096797026
ammo-rewards,0.41703927897914395
amsterdamcoin,0.4775269606758308
anarchistsprime,0.4747844017379248
animecoin,0.4511053540179457
anoncoin,0.4394483376571787
antibitcoin,0.475703898039074
antilitecoin,0.49134028326157875
applecoin,0.44921124129535506
aquariuscoin,0.5037247348234728
arbit,0.46590616854404354
arcticcoin,0.5382147977592995
argentum,0.4414499543253656
argus,0.4896429655214458
aricoin,0.4461710233965328
ark,0.5634154957763078
artbyte,0.4662147897173321
artex-coin,0.45714550395541
asch,0.5294320044721017
asiacoin,0.4579127923758648
asiadigicoin,0.40197200590077053
asiccoin,0.42002810334716245
atbcoin,0.3593971474298119
atc-coin,0.47808899306353236
atmos,0.46062452280352506
atomic-coin,0.508889360824768
audiocoin,0.4738359092971547
auroracoin,0.4571353559505906
aurumcoin,0.480913392151604
axiom,0.42397969392806956
b3coin,0.47895469822615655
bata,0.5045531274361941
batcoin,0.432125226977359
bbqcoin,0.4350364910866593
beatcoin,0.4846422899541467
beavercoin,0.47253409976947003
benjirolls,0.5534930627254877
berncash,0.47800613631324285
betacoin,0.41069692552027015
biblepay,0.44944239526777086
bigboobscoin,0.14235570611421178
bigup,0.4738675937353771
billarycoin,0.4757088942328802
biobar,0.4958993486814751
bipcoin,0.47540363798384755
bismuth,0.28518711693411003
bitbar,0.44562513676059545
bitbay,0.483442630863848
bitbean,0.47231636901911456
bitcentavo,0.407769402327782
bitcloud,0.5630103508476014
bitcoal,0.44540166174630325
bitcoin,0.4593737352797307
bitcoin-21,0.5050710819656163
bitcoin-cash,0.4553005245782411
bitcoin-planet,0.4006834991146264
bitcoin-plus,0.4775819204105858
bitcoin-scrypt,0.44831483321889887
bitcoindark,0.4700686496590494
bitcoinfast,0.47148340483894136
bitcoinz,0.8077717022333488
bitconnect,0.6089427623439998
bitcore,0.5410254437434778
bitcurrency,0.47443531050414434
bitdeal,0.5077797655044158
bitgem,0.43916070972669585
bitmark,0.46202833446472247
bitquark,0.4581399144356415
bitradio,0.45884171370806204
bitsend,0.4881761732163663
bitshares,0.4575692392430253
bitstar,0.4606428163549263
bitswift,0.4645195195151959
bittokens,0.5241677020028603
bitvolt,0.43236227975159003
bitz,0.4902402251907976
bitzeny,0.46739571338033614
blackcoin,0.45627745872248693
blackstar,0.4726784314901138
blakecoin,0.4466895014593546
blakestar,0.5720319156082521
blazecoin,0.45569254909001455
blitzcash,0.47831324616554305
blocknet,0.4882744153833374
bluecoin,0.4630172862827917
bnrtxcoin,0.3632905365068291
bolivarcoin,0.4985762034154042
bongger,0.39376368977505893
boostcoin,0.458722093214998
bottlecaps,0.43029391932757854
bowscoin,0.47670238966572054
braincoin,0.4418679028121444
breakout,0.4743589957958947
breakout-stake,0.47388842132817444
briacoin,0.44019218615101097
